feature,bin,min,max,count,prop,target,bin_label,coef,contribution,description
ENG-loan_to_value_binned,2.1573124907923957,0.18546168401135288,0.6562609649122807,72,0.0013452914798206279,0.013888888888888888,1,-0.977066823714749,-2.1078384631386795,
rtl_trd__tu_binned,0.5017455068065496,6.0,188.0,3771,0.07045964125560539,0.0686820472023336,5,-0.7580020525780421,-0.3803241240311746,Number of retail trades
balmag01__tu_binned,0.527801800741116,0.0,123.0,4356,0.08139013452914798,0.06703397612488522,1,-0.6185299513057817,-0.3264612221115064,Non-mortgage balance magnitude algorithm over last 24 months
fi101s__tu_binned,0.25363769727952884,0.0,51.0,3312,0.06188340807174888,0.08635265700483091,1,-1.0665951973832106,-0.2705287497936821,Total balance of all finance installment trades verified in past 12 months
in21s__tu_binned,0.25956675332382845,54.0,456.0,8651,0.16164050822122572,0.08588602473702463,4,-0.8948016641812446,-0.2322607628402843,Months since most recent installment trade opened
addrprevioustimenewest__ln_binned,0.49179087458223447,144.0,523.0,2712,0.050672645739910316,0.06932153392330384,6,-0.4361993042374091,-0.2145188373230776,Time (in months) since the subject was most recently reported at the most previous address on subject's file
s209a__tu_binned,0.2338816911167173,45.0,83.0,2741,0.05121449925261584,0.08792411528639182,4,-0.8303123993352093,-0.19419486811169784,Months since most recent non-medical third party collection
g232s__tu_binned,0.41034738728141185,0.0,2.0,3705,0.06922645739910314,0.0747638326585695,1,-0.4475129215421679,-0.18363575812950003,Number of inquiries (includes duplicates)
au20s__tu_binned,0.3891201751508385,132.0,374.0,3633,0.0678811659192825,0.07624552711257913,6,-0.44483678930008963,-0.17309496936598753,Months since oldest auto trade opened
ENG-wtd_avg_binned,0.2627914816673793,0.9197965571205008,1.0,16559,0.309398355754858,0.08563319041004891,4,-0.6493727747896881,-0.17064963364143956,
g095s__tu_binned,0.17937234642511551,1.0,119.0,17501,0.32699925261584456,0.09239472030169704,2,-0.9380145620607518,-0.1682538729777642,Months since most recent public record
