feature,bin,min,max,count,prop,target,bin_label,coef,contribution,description
ENG-loan_to_value_binned,1.6678123166959604,0.18546168401135288,0.6562609649122807,56,0.001330039901197036,0.14285714285714285,1,-0.8156941456482976,-1.3604247427690193,
balmag01__tu_binned,0.5021628441589092,0.0,94.0,2147,0.050992779783393505,0.3483931066604565,1,-0.71241144175746,-0.3577465558042752,Non-mortgage balance magnitude algorithm over last 24 months
rtl_trd__tu_binned,0.41862276813033955,5.0,188.0,3863,0.0917490024700741,0.36758995599275174,5,-0.8002815921899605,-0.3350160954063168,Number of retail trades
in21s__tu_binned,0.349138143251049,81.0,456.0,2532,0.06013680410412312,0.38388625592417064,8,-0.7084461382509677,-0.24734556930231885,Months since most recent installment trade opened
g232s__tu_binned,0.4895661343905054,0.0,2.0,2901,0.06890081702451073,0.35125818683212684,1,-0.4824806346522001,-0.23620617922495532,Number of inquiries (includes duplicates)
g251c__tu_binned,0.28555962126744605,0.0,0.0,5363,0.12737507125213757,0.3990303934365094,1,-0.8101862942498309,-0.23135649134205732,Number of 60 days past due or worse items in the past 24 months (excluding medical collection items)
addrprevioustimenewest__ln_binned,0.44866595899957734,135.0,523.0,2271,0.05393786813604408,0.3606340819022457,5,-0.434402680189467,-0.1949016950991939,Time (in months) since the subject was most recently reported at the most previous address on subject's file
ENG-wtd_avg_binned,0.2216456001895286,0.9151515151515152,1.0,13092,0.3109443283298499,0.4144515734799878,3,-0.7999343213953343,-0.17730192277787216,
ENG-bk_binned,0.2930482044358528,1.0,1.0,7887,0.18732186965608968,0.397235957905414,2,-0.5664350291759724,-0.1659927682295886,
rev322__tu_binned,0.27215379419009234,240.0,74473.0,4890,0.11614098422952689,0.40224948875255623,4,-0.6043029302340805,-0.16446333530339569,Min Total Open-to-Buy for Revolving accounts over the past 6 months
trv01__tu_binned,0.27492488735535814,7.0,999.0,10105,0.24000095002850086,0.401583374567046,3,-0.5576935135850726,-0.15332382640118997,Number of months since overlimit on a bankcard
linka006__tu_binned,0.3597776981934348,0.0,1.0,4982,0.11832604978149344,0.381372942593336,1,-0.410295162997258,-0.14761504932305364,"Number of total inquiries in the last 3 years.  
These include checking, credit issuance (credit card, secured card, line of credit, revolving credit, and other credit account originations) , auto, payday, utility, and other credit (installment loan, secured loan, short-term installment loan, insurance, and other non-classified credit)"
g095s__tu_binned,0.18355886372337027,1.0,118.0,13025,0.30935303059091773,0.4237236084452975,2,-0.7543659338819727,-0.13847055365499397,Months since most recent public record
cv13__tu_binned,0.24719858879770734,0.0,18.0,6268,0.14886946608398252,0.4082641991065731,1,-0.5494476861620536,-0.13582269263742525,Percentage of trades ever delinquent
jt20s__tu_binned,0.38278250295621613,118.0,600.0,3644,0.08654759642789284,0.37596048298573,5,-0.3514359411802387,-0.1345235291937453,Months since oldest joint trade opened
fi36s__tu_binned,0.28713820320822325,59.0,999.0,8308,0.19732091962758883,0.3986519017814155,4,-0.4418224557951851,-0.12686410609407409,Months since most recent finance installment delinquency
miles_odometer__app_binned,0.20643579922450475,0.0,13029.0,2645,0.06282063461903857,0.4181474480151229,1,-0.49627415599119223,-0.10244875202650831,
g407s__tu_binned,0.21072635345393875,0.0,0.0,12769,0.3032728481854456,0.4171039235648837,1,-0.3904349338875487,-0.08227492987915279,Number of deduped finance inquiries
s209a__tu_binned,0.1287891075659301,34.0,83.0,3930,0.09334030020900627,0.4371501272264631,3,-0.572105820319012,-0.07368099803215991,Months since most recent non-medical third party collection
inquirybanking12month__ln_binned,0.18051242304682133,0.0,0.0,22871,0.5432025460763823,0.4244676664771982,1,-0.4044529205601462,-0.07300877669867553,Indicates subject has one or more LexisNexis banking credit inquiries on file in the last 12 months
subjectabilityindex__ln_binned,0.25861072630083437,5.0,9.0,4646,0.11034581037431122,0.40551011622901423,5,-0.2821104774631694,-0.07295679547382541,"Modeled risk index indicating the subject's ability to fulfill a credit obligation on the basis of their time on file, post-secondary education history, asset ownership, and outstanding financial obligations on file"
au20s__tu_binned,0.349289586545788,133.0,374.0,2514,0.05970929127873836,0.38385043754972153,6,-0.2057657373428509,-0.0718718293217736,Months since oldest auto trade opened
g002s__tu_binned,0.13170914728646016,0.0,0.0,26680,0.6336690100703021,0.43643178410794603,1,-0.5332183757255297,-0.07022973758428083,Number of 60 days past due ratings in past 12 months
fi101s__tu_binned,0.1634863800898994,0.0,15.0,2347,0.05574292228766863,0.4286322965487857,1,-0.3887527348181249,-0.06355577736546383,Total balance of all finance installment trades verified in past 12 months
fltgrossmonthly__income_sum_binned,0.13699314721013464,7689.16,11742.160000000047,2112,0.05016150484514535,0.43513257575757575,5,-0.44083857362805035,-0.06039186361293328,
cv15__tu_binned,0.1909603628981545,0.0,1.0,16982,0.40333460003800115,0.4219173242256507,1,-0.3152470841485688,-0.06019969759159574,Number of deduped auto inquiries
inquirynonshortterm12month__ln_binned,0.28334383374953004,0.0,0.0,15064,0.3577807334220027,0.3995618693574084,1,-0.19972242273938978,-0.05659011694472302,"Indicates subject has one or more LexisNexis credit inquiries on file in the last 12 months, excluding personal finance credit and collection inquiries
NOTE: This attribute indicates the subject has any LexisNexis credit inquiry on file, excluding any short-term or collection inquiries. This will include auto, banking, and telecom inquiries returned in other attributes as well as other credit-related inquiries not categorically classified in the attributes."
all235__tu_binned,0.14769405254539833,6947.0,796020.0,4141,0.09835170055101652,0.43250422603235933,3,-0.3789601085254018,-0.055970154181160546,Aggregate Excess Payment for All accounts over the past 24 months
addrinputsubjectcount__ln_binned,0.10674758050530594,0.0,2.0,12818,0.304436633098993,0.44258074582618195,1,-0.49087461205472643,-0.052399677168322736,"Total number of unique subjects on file currently reported at the input address, if the address has been designated as a single family dwelling unit"
inquiryshortterm12month__ln_binned,0.10059858942386947,0.0,0.0,33058,0.7851510545316359,0.444098251557868,1,-0.5135337034151567,-0.0516607661851805,Indicates subject has one or more LexisNexis personal finance credit inquiries on file in the last 12 months (multiple personal finance inquiries within a 24-hour period are counted as one inquiry)
in34s__tu_binned,0.16830656544250477,0.0,56.0,3191,0.07578852365570968,0.42745220933876527,1,-0.297215064107322,-0.050023246637677245,Utilization for open installment trades verified in past 12 months
derogseverityindex__ln_binned,0.06859209012830324,0.0,1.0,29081,0.690694470834125,0.45201334204463395,1,-0.6054577438215173,-0.04152961213308465,Index indicating severity of derogatory records on subject's file
ENG-franchise_binned,0.044980451772451024,1.0,1.0,27414,0.6511020330609918,0.4578682425038302,2,-0.920027621439875,-0.041383258055499125,
linkt003__tu_binned,0.054337722694882,0.0,0.0,31786,0.7549401482044461,0.45554646699804946,1,-0.630807064449365,-0.03427661934202215,Number of non-military non-corroborated addresses in past 12 months
addronfilecount__ln_binned,0.09551814470762295,0.0,3.0,6972,0.16558996769903098,0.4453528399311532,1,-0.3127617042584979,-0.029874417726365975,Total number of addresses found on file in subject's address history
bc97a__tu_binned,0.11475398351489148,106.0,88107.0,7585,0.18014915447463423,0.44060646011865523,2,-0.257396196903975,-0.029537238936314512,Total open to buy of open credit cards verified in past 3 months
s068b__tu_binned,0.1403973738492475,0.0,0.0,5540,0.13157894736842105,0.43429602888086644,1,-0.18397721584197424,-0.025829917952309357,Number of non-medical third party collections
sourcenonderogcount12month__ln_binned,0.09152448154215577,2.0,4.0,7622,0.18102793083792515,0.44633954342692206,2,-0.21468430754929363,-0.019648869943685816,Total non-derogatory source types on file for subject reported within the last 12 months
linka053__tu_binned,0.056763269616572354,1095.0,99999.0,18888,0.44860345810374314,0.4549449385853452,2,-0.29031982973396936,-0.01647950277022668,Number of days since the first (oldest) checking account inquiry
rp01s__tu_binned,0.030136131632049132,0.0,0.0,36741,0.8726249287478625,0.4615552107999238,1,-0.38987546695862696,-0.011749338392371803,Number of repossession trades
fi25s__tu_binned,0.05881149904553646,1.0,4.0,7550,0.1793178795363861,0.4544370860927152,2,-0.010142938426089619,-0.0005965214135649047,Number of currently open and satisfactory finance installment trades 12 months or older
