feature,bin,min,max,count,prop,target,bin_label,coef,contribution,description
fi25s__tu_binned,-0.012818283187508162,0.0,0.0,34554,0.8206821204636139,0.47224633906349484,1,-0.010142938426089619,0.00013001505709907507,Number of currently open and satisfactory finance installment trades 12 months or older
fi101s__tu_binned,-0.009578619642359003,16.0,291954.0,39757,0.9442570777123314,0.47143899187564453,2,-0.3887527348181249,0.003723714581749672,Total balance of all finance installment trades verified in past 12 months
s068b__tu_binned,-0.021132687975549035,1.0,18.0,36564,0.868421052631579,0.47431900229734164,2,-0.18397721584197424,0.0038879330969986783,Number of non-medical third party collections
sourcenonderogcount12month__ln_binned,-0.0201477740662996,0.0,1.0,34482,0.8189720691620749,0.4740734296154515,1,-0.21468430754929363,0.004325410924083146,Total non-derogatory source types on file for subject reported within the last 12 months
in34s__tu_binned,-0.021557326257722796,81.0,536.0,34819,0.8269760592817784,0.4744248829661966,3,-0.297215064107322,0.006407162105671537,Utilization for open installment trades verified in past 12 months
bc97a__tu_binned,-0.025080523544067534,0.0,105.0,34519,0.8198508455253658,0.4753034560676729,1,-0.257396196903975,0.0064556313766035885,Total open to buy of open credit cards verified in past 3 months
s209a__tu_binned,-0.014921926414165145,0.0,22.0,35201,0.8360488314649439,0.47277065992443396,1,-0.572105820319012,0.008536920951915885,Months since most recent non-medical third party collection
linka053__tu_binned,-0.046030430998297914,0.0,1094.0,23216,0.5513965418962569,0.4805306685044797,1,-0.29031982973396936,0.013363546890007075,Number of days since the first (oldest) checking account inquiry
fltgrossmonthly__income_sum_binned,-0.030636755596157424,0.0,3728.74,19283,0.45798498954968647,0.47668931182907226,1,-0.44083857362805035,0.013505863637601229,
au20s__tu_binned,-0.1026922602056716,1.0,50.0,19855,0.47157039711191334,0.4946864769579451,1,-0.2057657373428509,0.02113054864062392,Months since oldest auto trade opened
jt20s__tu_binned,-0.07399793444227344,1.0,36.0,27794,0.6601273038191146,0.4875152910700151,1,-0.3514359411802387,0.02600553373611397,Months since oldest joint trade opened
addrprevioustimenewest__ln_binned,-0.06394618800750711,1.0,28.0,31709,0.7531113433403002,0.48500425746633447,1,-0.434402680189467,0.02777839545836064,Time (in months) since the subject was most recently reported at the most previous address on subject's file
all235__tu_binned,-0.0734988353385682,0.0,32.0,26964,0.6404142124263728,0.4873905948672304,1,-0.3789601085254018,0.02785312661639444,Aggregate Excess Payment for All accounts over the past 24 months
subjectabilityindex__ln_binned,-0.10718283419004018,1.0,1.0,18850,0.44770093102793085,0.49580901856763926,1,-0.2821104774631694,0.030237400529207956,"Modeled risk index indicating the subject's ability to fulfill a credit obligation on the basis of their time on file, post-secondary education history, asset ownership, and outstanding financial obligations on file"
inquirynonshortterm12month__ln_binned,-0.15501473990495404,1.0,1.0,27040,0.6422192665779973,0.5077662721893491,2,-0.19972242273938978,0.030959919414133785,"Indicates subject has one or more LexisNexis credit inquiries on file in the last 12 months, excluding personal finance credit and collection inquiries
NOTE: This attribute indicates the subject has any LexisNexis credit inquiry on file, excluding any short-term or collection inquiries. This will include auto, banking, and telecom inquiries returned in other attributes as well as other credit-related inquiries not categorically classified in the attributes."
ENG-bk_binned,-0.0663575204940733,0.0,0.0,34217,0.8126781303439103,0.48560656983370837,1,-0.5664350291759724,0.0375872240571056,
rev322__tu_binned,-0.06585437172825792,0.0,20.0,32440,0.7704731141934258,0.4854808877928483,1,-0.6043029302340805,0.03979598980411065,Min Total Open-to-Buy for Revolving accounts over the past 6 months
addrinputsubjectcount__ln_binned,-0.08820705780133176,8.0,83.0,14607,0.346926657799734,0.4910659272951325,4,-0.49087461205472643,0.04329860527871756,"Total number of unique subjects on file currently reported at the input address, if the address has been designated as a single family dwelling unit"
fi36s__tu_binned,-0.10134112019880566,0.0,7.0,27339,0.6493207296218887,0.49434873257983103,1,-0.4418224557951851,0.044774782599271354,Months since most recent finance installment delinquency
trv01__tu_binned,-0.08986585327289226,1.0,1.0,29051,0.6899819494584838,0.49148049981067776,1,-0.5576935135850726,0.05011760346307988,Number of months since overlimit on a bankcard
balmag01__tu_binned,-0.07754109461901026,223.0,600.0,31036,0.7371271138134144,0.488400567083387,4,-0.71241144175746,0.055241163012980724,Non-mortgage balance magnitude algorithm over last 24 months
g095s__tu_binned,-0.08136704171993134,0.0,0.0,29079,0.6906469694090823,0.48935658035008084,1,-0.7543659338819727,0.06138052441426944,Months since most recent public record
linka006__tu_binned,-0.1496266829601695,7.0,162.0,22120,0.5253657609728292,0.5064195298372514,7,-0.410295162997258,0.061391104273881794,"Number of total inquiries in the last 3 years.  
These include checking, credit issuance (credit card, secured card, line of credit, revolving credit, and other credit account originations) , auto, payday, utility, and other credit (installment loan, secured loan, short-term installment loan, insurance, and other non-classified credit)"
g251c__tu_binned,-0.07616574478393834,3.0,53.0,23612,0.5608018240547217,0.4880569202100627,4,-0.8101862942498309,0.06170844251527739,Number of 60 days past due or worse items in the past 24 months (excluding medical collection items)
miles_odometer__app_binned,-0.13186485026888012,96491.0,150780.0,2526,0.05999429982899487,0.5019794140934284,7,-0.49627415599119223,0.06544111727209342,
in21s__tu_binned,-0.10207154723286666,0.0,19.0,23406,0.5559091772753183,0.49453131675638723,1,-0.7084461382509677,0.07231219346242562,Months since most recent installment trade opened
ENG-franchise_binned,-0.0836421736755882,0.0,0.0,14690,0.34889796693900815,0.48992511912865894,1,-0.920027621439875,0.07695311009881234,
cv13__tu_binned,-0.14011899801536473,72.0,100.0,10636,0.2526125783773513,0.5040428732606242,7,-0.5494476861620536,0.07698805924688754,Percentage of trades ever delinquent
rp01s__tu_binned,-0.2056633007109066,1.0,5.0,5363,0.12737507125213757,0.5204176766735036,2,-0.38987546695862696,0.08018307540091722,Number of repossession trades
rtl_trd__tu_binned,-0.10288313362616681,0.0,0.0,19845,0.4713328899866996,0.4947341899722852,1,-0.8002815921899605,0.08233547798784124,Number of retail trades
inquirybanking12month__ln_binned,-0.21229032288293928,1.0,1.0,19233,0.4567974539236177,0.5220714397129933,2,-0.4044529205601462,0.08586144109666123,Indicates subject has one or more LexisNexis banking credit inquiries on file in the last 12 months
ENG-wtd_avg_binned,-0.10754755394946235,0.0,0.7368421052631579,25489,0.6053819114573438,0.4959001922397897,1,-0.7999343213953343,0.08603097958629126,
addronfilecount__ln_binned,-0.29694368736558246,16.0,42.0,3616,0.08588257647729432,0.543141592920354,6,-0.3127617042584979,0.09287261372926217,Total number of addresses found on file in subject's address history
g407s__tu_binned,-0.26884548017980037,6.0,31.0,2876,0.06830704921147635,0.5361613351877608,6,-0.3904349338875487,0.10496666727996663,Number of deduped finance inquiries
linkt003__tu_binned,-0.1665975398824649,1.0,5.0,10318,0.24505985179555387,0.5106609808102346,2,-0.630807064449365,0.10509090507774368,Number of non-military non-corroborated addresses in past 12 months
cv15__tu_binned,-0.3679165101700027,6.0,35.0,2834,0.06730951928557857,0.5606916019760056,5,-0.3152470841485688,0.11598460704121061,Number of deduped auto inquiries
g002s__tu_binned,-0.22595460110064403,1.0,33.0,15424,0.36633098992969787,0.5254797717842323,2,-0.5332183757255297,0.12048314538659538,Number of 60 days past due ratings in past 12 months
inquiryshortterm12month__ln_binned,-0.36611423455920683,1.0,1.0,9046,0.21484894546836406,0.560247623258899,2,-0.5135337034151567,0.18801199874619484,Indicates subject has one or more LexisNexis personal finance credit inquiries on file in the last 12 months (multiple personal finance inquiries within a 24-hour period are counted as one inquiry)
g232s__tu_binned,-0.39040922358065844,29.0,383.0,3239,0.0769285578567357,0.5662241432540908,12,-0.4824806346522001,0.18836488996726877,Number of inquiries (includes duplicates)
derogseverityindex__ln_binned,-0.47249363441814146,4.0,5.0,4150,0.09856545696370891,0.5862650602409638,3,-0.6054577438215173,0.28607492986483674,Index indicating severity of derogatory records on subject's file
