feature,bin,min,max,count,prop,target,bin_label,coef,contribution,description
addrprevioustimenewest__ln_binned,-0.0565143571358338,1.0,28.0,19046,0.7612918698537053,0.4998949910742413,1,-0.33585704243149206,0.01898074484255823,Time (in months) since the subject was most recently reported at the most previous address on subject's file
all235__tu_binned,0.1885423072401762,7611.0,796020.0,1957,0.0782236789511551,0.4389371486969852,4,-0.337559003023066,-0.06364415325966248,Aggregate Excess Payment for All accounts over the past 24 months
all235__tu_binned,0.1535801040382012,1095.0,7607.0,2813,0.1124390438884003,0.4475648773551369,3,-0.337559003023066,-0.05184234680331395,Aggregate Excess Payment for All accounts over the past 24 months
all235__tu_binned,0.1077726172479281,52.0,1094.0,3432,0.1371812295147493,0.4589160839160839,2,-0.337559003023066,-0.0363796172313971,Aggregate Excess Payment for All accounts over the past 24 months
all235__tu_binned,-0.0693037227688568,0.0,51.0,16816,0.6721560476456951,0.5030922930542341,1,-0.337559003023066,0.02339409556364226,Aggregate Excess Payment for All accounts over the past 24 months
at24s__tu_binned,0.0747334256771834,4.0,35.0,4168,0.1666000479654648,0.467130518234165,4,-0.6091917878618148,-0.045526989201321415,Number of currently open and satisfactory trades 6 months or older
at24s__tu_binned,0.0079085886389188,3.0,3.0,1697,0.0678311615636741,0.4837949322333529,3,-0.6091917878618148,-0.00481784725240658,Number of currently open and satisfactory trades 6 months or older
at24s__tu_binned,-0.0025250221890105,2.0,2.0,3162,0.1263889999200575,0.4864010120177103,2,-0.6091917878618148,0.00153822278171406,Number of currently open and satisfactory trades 6 months or older
at24s__tu_binned,-0.0197842261822135,0.0,1.0,15991,0.6391797905508034,0.4907135263585767,1,-0.6091917878618148,0.012052388119405169,Number of currently open and satisfactory trades 6 months or older
au20s__tu_binned,0.5381266846763259,133.0,374.0,1370,0.0547605723878807,0.3554744525547445,8,-0.37501318357425606,-0.2018046011867288,Months since oldest auto trade opened
au20s__tu_binned,0.4102418344400132,119.0,132.0,1264,0.0505236229914461,0.3852848101265823,7,-0.37501318357425606,-0.15384609636869223,Months since oldest auto trade opened
au20s__tu_binned,0.3655886981676968,103.0,118.0,1566,0.0625949316492125,0.3959131545338442,6,-0.37501318357425606,-0.13710058157863578,Months since oldest auto trade opened
au20s__tu_binned,0.2177365717902033,86.0,102.0,2374,0.0948916779918458,0.4317607413647851,5,-0.37501318357425606,-0.08165408496758869,Months since oldest auto trade opened
au20s__tu_binned,0.0204437121674823,57.0,85.0,5172,0.20673115356943,0.4806651198762567,4,-0.37501318357425606,-0.007666661584003293,Months since oldest auto trade opened
au20s__tu_binned,-0.1468654799380088,48.0,56.0,1313,0.0524822128067791,0.5224676313785225,3,-0.37501318357425606,0.055076491188713717,Months since oldest auto trade opened
au20s__tu_binned,-0.1592792725376414,38.0,47.0,1330,0.0531617235590374,0.5255639097744361,2,-0.37501318357425606,0.059731827071732475,Months since oldest auto trade opened
au20s__tu_binned,-0.1882734928907371,1.0,37.0,10629,0.424854105044368,0.5327876564117038,1,-0.37501318357425606,0.07060504195160039,Months since oldest auto trade opened
balmag01__tu_binned,0.4398748289474107,0.0,138.0,2469,0.0986889439603485,0.3782908059943297,1,-0.6735312526626344,-0.2962694445557115,Non-mortgage balance magnitude algorithm over last 24 months
balmag01__tu_binned,0.1736322330901452,139.0,209.0,3093,0.1236309856903029,0.4426123504688005,2,-0.6735312526626344,-0.116946735455816,Non-mortgage balance magnitude algorithm over last 24 months
balmag01__tu_binned,0.0422135109677258,210.0,232.0,1393,0.0556799104644655,0.4752333094041637,3,-0.6735312526626344,-0.02843211892138021,Non-mortgage balance magnitude algorithm over last 24 months
balmag01__tu_binned,-0.0195542954136434,233.0,270.0,2515,0.1005276201135182,0.4906560636182903,4,-0.6735312526626344,0.013170429084886446,Non-mortgage balance magnitude algorithm over last 24 months
balmag01__tu_binned,-0.069432035857572,271.0,302.0,4961,0.1982972259972819,0.5031243700866761,5,-0.6735312526626344,0.04676464608606742,Non-mortgage balance magnitude algorithm over last 24 months
balmag01__tu_binned,-0.1191061067240598,303.0,600.0,10587,0.4231753137740827,0.5155379238688959,6,-0.6735312526626344,0.08022168526162542,Non-mortgage balance magnitude algorithm over last 24 months
bc97a__tu_binned,0.0999080786479255,88.0,70433.0,5060,0.2022543768486689,0.4608695652173913,3,-0.3704439720327654,-0.037010345492499444,Total open to buy of open credit cards verified in past 3 months
bc97a__tu_binned,-0.0014416545835477,11.0,87.0,1442,0.0576385002797985,0.486130374479889,2,-0.3704439720327654,0.0005340522502286523,Total open to buy of open credit cards verified in past 3 months
bc97a__tu_binned,-0.0271201301346178,0.0,10.0,18516,0.7401071228715325,0.492546986390149,1,-0.3704439720327654,0.010046488729113314,Total open to buy of open credit cards verified in past 3 months
cv13__tu_binned,0.1087404709892466,0.0,32.0,6449,0.2577744024302502,0.4586757636842921,1,-0.41459081520482216,-0.04508280051318806,Percentage of trades ever delinquent
cv13__tu_binned,0.1000134916032751,33.0,48.0,4316,0.1725157886321848,0.4608433734939759,2,-0.41459081520482216,-0.04146467501528246,Percentage of trades ever delinquent
cv13__tu_binned,-0.0183730161129569,49.0,59.0,4046,0.161723559037493,0.4903608502224419,3,-0.41459081520482216,0.007617283728042134,Percentage of trades ever delinquent
cv13__tu_binned,-0.0460843768209786,60.0,79.0,4977,0.1989367655288192,0.4972875226039783,4,-0.41459081520482216,0.01910615935441573,Percentage of trades ever delinquent
cv13__tu_binned,-0.1579762934321517,80.0,100.0,5230,0.2090494843712527,0.5252390057361377,5,-0.41459081520482216,0.06549552027707196,Percentage of trades ever delinquent
cv15__tu_binned,0.1682698346419852,0.0,1.0,9828,0.3928371572467823,0.4439356939356939,1,-0.4801031005372666,-0.08078686933851024,Number of deduped auto inquiries
cv15__tu_binned,0.0134713618003279,2.0,2.0,6451,0.2578543448716924,0.4824058285537126,2,-0.4801031005372666,-0.006467642568796719,Number of deduped auto inquiries
cv15__tu_binned,-0.1225939903332143,3.0,3.0,3687,0.1473738907986249,0.5164090046107946,3,-0.4801031005372666,0.05885775486621188,Number of deduped auto inquiries
cv15__tu_binned,-0.2062115859881032,4.0,5.0,3302,0.1319849708210088,0.5372501514233797,4,-0.4801031005372666,0.09900282179959552,Number of deduped auto inquiries
cv15__tu_binned,-0.3446164652968252,6.0,35.0,1750,0.0699496362618914,0.5714285714285714,5,-0.4801031005372666,0.16545143348519914,Number of deduped auto inquiries
derogseverityindex__ln_binned,0.0577759571811079,0.0,3.0,22359,0.8937165241026461,0.4713538172547967,1,-0.6450592827858903,-0.037268917501513774,Index indicating severity of derogatory records on subject's file
derogseverityindex__ln_binned,-0.4916330772760267,4.0,5.0,2659,0.1062834758973539,0.6069951109439639,2,-0.6450592827858903,0.31713248022149393,Index indicating severity of derogatory records on subject's file
fi101s__tu_binned,0.1480974085261193,0.0,90.0,1390,0.0555599968023023,0.4489208633093525,1,-0.5711557402220273,-0.08458668499169965,Total balance of all finance installment trades verified in past 12 months
fi101s__tu_binned,-0.00867718853652,93.0,291954.0,23628,0.9444400031976976,0.4879380396140172,2,-0.5711557402220273,0.00495602604162217,Total balance of all finance installment trades verified in past 12 months
fi25s__tu_binned,0.1897445569872553,1.0,4.0,4327,0.1729554720601167,0.438641090825052,2,-0.25757243521755385,-0.04887296761248327,Number of currently open and satisfactory finance installment trades 12 months or older
fi25s__tu_binned,-0.0394384170949063,0.0,0.0,20691,0.8270445279398833,0.495626117635687,1,-0.25757243521755385,0.010158249132260622,Number of currently open and satisfactory finance installment trades 12 months or older
fi36s__tu_binned,0.1773409988380098,59.0,999.0,4854,0.1940203053801263,0.4416975690152451,4,-0.39679810509403224,-0.07036857229440527,Months since most recent finance installment delinquency
fi36s__tu_binned,0.1059620274221712,7.0,58.0,4036,0.1613238468302822,0.4593657086223984,3,-0.39679810509403224,-0.042045531693039415,Months since most recent finance installment delinquency
fi36s__tu_binned,-0.0684240555566314,1.0,6.0,9748,0.3896394595890958,0.5028723840787854,2,-0.39679810509403224,0.02715053558772013,Months since most recent finance installment delinquency
fi36s__tu_binned,-0.0964379618605545,0.0,0.0,6380,0.2550163882004956,0.5098746081504703,1,-0.39679810509403224,0.03826640052539858,Months since most recent finance installment delinquency
fltgrossmonthly__income_sum_binned,0.3036908292641654,6703.639999999999,11742.160000000047,2091,0.08357982252778,0.4108082257293161,7,-0.6013910550404343,-0.18263694821728085,
fltgrossmonthly__income_sum_binned,0.1319773480091372,5250.01,6703.62,3228,0.1290271004876489,0.4529120198265179,6,-0.6013910550404343,-0.07936999656065359,
fltgrossmonthly__income_sum_binned,0.0586275535649593,4339.05,5249.89,3933,0.1572068110960108,0.4711416221713704,5,-0.6013910550404343,-0.03525808629287045,
fltgrossmonthly__income_sum_binned,0.0403081547103347,4099.0,4339.03,1482,0.0592373491086417,0.4757085020242915,4,-0.6013910550404343,-0.02424096368798124,
fltgrossmonthly__income_sum_binned,-0.0279701798589522,3683.15,4098.75,2486,0.0993684547126069,0.4927594529364441,3,-0.6013910550404343,0.01682101597504597,
fltgrossmonthly__income_sum_binned,-0.0968169791233635,3470.0,3682.73,1304,0.0521224718202893,0.5099693251533742,2,-0.6013910550404343,0.05822486522082728,
fltgrossmonthly__income_sum_binned,-0.1091665809718578,0.0,3469.44,10494,0.4194579902470221,0.5130550790928149,1,-0.6013910550404343,0.06565180530582257,
g002s__tu_binned,0.0915409899025269,0.0,0.0,16140,0.6451355024382445,0.4629491945477075,1,-0.48670028555370637,-0.04455302592542879,Number of 60 days past due ratings in past 12 months
g002s__tu_binned,-0.1660761708115241,1.0,33.0,8878,0.3548644975617555,0.5272583915296238,2,-0.48670028555370637,0.0808293197576349,Number of 60 days past due ratings in past 12 months
g095s__tu_binned,0.2519409447531702,1.0,118.0,7388,0.2953073786873451,0.423389279913373,2,-0.5657974322640359,-0.14254753962351902,Months since most recent public record
g095s__tu_binned,-0.1045894674004863,0.0,0.0,17630,0.7046926213126549,0.5119115144639819,1,-0.5657974322640359,0.05917645209705824,Months since most recent public record
g232s__tu_binned,0.3569695839089846,0.0,2.0,1779,0.0711088016628027,0.3979763912310287,1,-0.5262401406296823,-0.1878517240367832,Number of inquiries (includes duplicates)
g232s__tu_binned,0.2900927107175461,3.0,3.0,1333,0.0532816372212007,0.4141035258814703,2,-0.5262401406296823,-0.1526584288836472,Number of inquiries (includes duplicates)
g232s__tu_binned,0.2051052489933988,4.0,4.0,1635,0.0653529458789671,0.4348623853211009,3,-0.5262401406296823,-0.10793461507417218,Number of inquiries (includes duplicates)
g232s__tu_binned,0.1473352782241486,5.0,5.0,1572,0.062834758973539,0.4491094147582697,4,-0.5262401406296823,-0.07753373753238932,Number of inquiries (includes duplicates)
g232s__tu_binned,0.1363642225800611,6.0,6.0,1671,0.066791909824926,0.4518252543387193,5,-0.5262401406296823,-0.07176032766738864,Number of inquiries (includes duplicates)
g232s__tu_binned,0.0434843549020032,7.0,10.0,5382,0.2151251099208569,0.4749163879598662,6,-0.5262401406296823,-0.022883213038821175,Number of inquiries (includes duplicates)
g232s__tu_binned,-0.0559958662627801,11.0,12.0,2131,0.0851786713566232,0.4997653683716565,7,-0.5262401406296823,0.029467272536806283,Number of inquiries (includes duplicates)
g232s__tu_binned,-0.1291979132001185,13.0,14.0,1689,0.0675113917979055,0.5180580224985198,8,-0.5262401406296823,0.06798912801149185,Number of inquiries (includes duplicates)
g232s__tu_binned,-0.1550797846483553,15.0,20.0,3569,0.1426572867535374,0.5245166713365088,9,-0.5262401406296823,0.08160920768217134,Number of inquiries (includes duplicates)
g232s__tu_binned,-0.1780787762041326,21.0,24.0,1405,0.0561595651131185,0.5302491103202847,10,-0.5262401406296823,0.09371220023282445,Number of inquiries (includes duplicates)
g232s__tu_binned,-0.255209877581241,25.0,32.0,1518,0.0606763130546006,0.549407114624506,11,-0.5262401406296823,0.13430168186843625,Number of inquiries (includes duplicates)
g232s__tu_binned,-0.3805694827055765,33.0,383.0,1334,0.0533216084419218,0.5802098950524738,12,-0.5262401406296823,0.200270938098348,Number of inquiries (includes duplicates)
g251c__tu_binned,0.0885029004566487,0.0,0.0,3196,0.1277480214245743,0.4637046307884856,1,-1.4493557921141158,-0.1282721913957428,Number of 60 days past due or worse items in the past 24 months (excluding medical collection items)
g251c__tu_binned,-0.0016142148168469,1.0,1.0,4231,0.1691182348708929,0.4861734814464665,2,-1.4493557921141158,0.002339571594513481,Number of 60 days past due or worse items in the past 24 months (excluding medical collection items)
g251c__tu_binned,-0.0156574287024116,2.0,51.0,17591,0.7031337437045327,0.4896822238644761,3,-1.4493557921141158,0.022693184979454054,Number of 60 days past due or worse items in the past 24 months (excluding medical collection items)
g407s__tu_binned,0.1315939157913813,0.0,0.0,7682,0.3070589175793429,0.453007029419422,1,-0.38873882262061477,-0.05115566388877789,Number of deduped finance inquiries
g407s__tu_binned,0.0549172203763877,1.0,1.0,6766,0.2704452793988328,0.4720662134200414,2,-0.38873882262061477,-0.02134845559071379,Number of deduped finance inquiries
g407s__tu_binned,-0.0962114720772341,2.0,2.0,4176,0.1669198177312335,0.5098180076628352,3,-0.38873882262061477,0.03740113437790014,Number of deduped finance inquiries
g407s__tu_binned,-0.124965535408832,3.0,3.0,2441,0.0975697497801582,0.5170012290045064,4,-0.38873882262061477,0.048578955102984094,Number of deduped finance inquiries
g407s__tu_binned,-0.1698800097696574,4.0,24.0,3953,0.1580062355104325,0.5282064254996205,5,-0.38873882262061477,0.06603895498463515,Number of deduped finance inquiries
in21s__tu_binned,0.2697498374100057,65.0,456.0,2835,0.1133184107442641,0.419047619047619,6,-0.7108687954877385,-0.19175674200266404,Months since most recent installment trade opened
in21s__tu_binned,0.1534294318227664,50.0,64.0,1689,0.0675113917979055,0.4476021314387211,5,-0.7108687954877385,-0.10906819539221804,Months since most recent installment trade opened
in21s__tu_binned,0.1068925813127459,40.0,49.0,1664,0.0665121112798785,0.4591346153846153,4,-0.7108687954877385,-0.07598660052436683,Months since most recent installment trade opened
in21s__tu_binned,0.0499087027730048,25.0,39.0,3560,0.1422975457670477,0.473314606741573,3,-0.7108687954877385,-0.035478539424601475,Months since most recent installment trade opened
in21s__tu_binned,-0.0863964255753605,17.0,24.0,2444,0.0976896634423215,0.5073649754500819,2,-0.7108687954877385,0.06141652298320256,Months since most recent installment trade opened
in21s__tu_binned,-0.0903072076607367,0.0,16.0,12826,0.5126708769685826,0.5083424294401996,1,-0.7108687954877385,0.06419657593364897,Months since most recent installment trade opened
in34s__tu_binned,0.2987949245456811,0.0,46.0,1284,0.0513230474058677,0.411993769470405,1,-0.40764559320519983,-0.12180243426312709,Utilization for open installment trades verified in past 12 months
in34s__tu_binned,0.1657471579989473,47.0,80.0,2922,0.1167959069469981,0.4445585215605749,2,-0.40764559320519983,-0.06756609854455685,Utilization for open installment trades verified in past 12 months
in34s__tu_binned,-0.0413661368398728,81.0,536.0,20812,0.831881045647134,0.4961080146069575,3,-0.40764559320519983,0.01686272339069742,Utilization for open installment trades verified in past 12 months
inquirybanking12month__ln_binned,0.168942435325999,0.0,0.0,13667,0.5462866735950116,0.4437696641545328,1,-0.44679979173163864,-0.07548344491829219,Indicates subject has one or more LexisNexis banking credit inquiries on file in the last 12 months
inquirybanking12month__ln_binned,-0.2025528070327869,1.0,1.0,11351,0.4537133264049884,0.5363404105365166,2,-0.44679979173163864,0.09050055199690799,Indicates subject has one or more LexisNexis banking credit inquiries on file in the last 12 months
inquirynonshortterm12month__ln_binned,0.2598686120647928,0.0,0.0,8893,0.3554640658725717,0.421455077026875,1,-0.235258974940403,-0.06113642329354839,"Indicates subject has one or more LexisNexis credit inquiries on file in the last 12 months, excluding personal finance credit and collection inquiries
NOTE: This attribute indicates the subject has any LexisNexis credit inquiry on file, excluding any short-term or collection inquiries. This will include auto, banking, and telecom inquiries returned in other attributes as well as other credit-related inquiries not categorically classified in the attributes."
inquirynonshortterm12month__ln_binned,-0.1419467956689383,1.0,1.0,16125,0.6445359341274283,0.5212403100775194,2,-0.235258974940403,0.033394257645149264,"Indicates subject has one or more LexisNexis credit inquiries on file in the last 12 months, excluding personal finance credit and collection inquiries
NOTE: This attribute indicates the subject has any LexisNexis credit inquiry on file, excluding any short-term or collection inquiries. This will include auto, banking, and telecom inquiries returned in other attributes as well as other credit-related inquiries not categorically classified in the attributes."
inquiryshortterm12month__ln_binned,0.078594127862742,0.0,0.0,19583,0.7827564153809258,0.4661696369299903,1,-0.5213851932033655,-0.04097781454036575,Indicates subject has one or more LexisNexis personal finance credit inquiries on file in the last 12 months (multiple personal finance inquiries within a 24-hour period are counted as one inquiry)
inquiryshortterm12month__ln_binned,-0.2834732519632968,1.0,1.0,5435,0.2172435846190742,0.55639374425023,2,-0.5213851932033655,0.1477987562428698,Indicates subject has one or more LexisNexis personal finance credit inquiries on file in the last 12 months (multiple personal finance inquiries within a 24-hour period are counted as one inquiry)
jt20s__tu_binned,0.5094610820757571,133.0,470.0,1334,0.0533216084419218,0.3620689655172414,6,-0.21578736071746057,-0.1099352622893892,Months since oldest joint trade opened
jt20s__tu_binned,0.3828450946266371,102.0,132.0,1511,0.0603965145095531,0.3917935142289874,5,-0.21578736071746057,-0.08261313253310847,Months since oldest joint trade opened
jt20s__tu_binned,0.28386568390968,85.0,101.0,1268,0.0506835078743304,0.415615141955836,4,-0.21578736071746057,-0.06125462672912676,Months since oldest joint trade opened
jt20s__tu_binned,0.167250282977576,67.0,84.0,1729,0.0691102406267487,0.4441873915558126,3,-0.21578736071746057,-0.036090497142979544,Months since oldest joint trade opened
jt20s__tu_binned,-0.0019601420341259,39.0,66.0,2147,0.0858182108881605,0.4862598975314392,2,-0.21578736071746057,0.00042297387617538245,Months since oldest joint trade opened
jt20s__tu_binned,-0.1096801903432477,1.0,38.0,17029,0.6806699176592853,0.5131833930354102,1,-0.21578736071746057,0.02366759879715813,Months since oldest joint trade opened
linka006__tu_binned,0.2265623222265433,0.0,1.0,2926,0.1169557918298824,0.4295967190704032,1,-0.35999782233175376,-0.08156194262398068,"Number of total inquiries in the last 3 years.  
These include checking, credit issuance (credit card, secured card, line of credit, revolving credit, and other credit account originations) , auto, payday, utility, and other credit (installment loan, secured loan, short-term installment loan, insurance, and other non-classified credit)"
linka006__tu_binned,0.1805634719208487,2.0,2.0,2259,0.0902949876089215,0.4409030544488712,2,-0.35999782233175376,-0.06500245668416631,"Number of total inquiries in the last 3 years.  
These include checking, credit issuance (credit card, secured card, line of credit, revolving credit, and other credit account originations) , auto, payday, utility, and other credit (installment loan, secured loan, short-term installment loan, insurance, and other non-classified credit)"
linka006__tu_binned,0.0844537550226572,3.0,3.0,2012,0.0804220960908146,0.4647117296222664,3,-0.35999782233175376,-0.030403167895896005,"Number of total inquiries in the last 3 years.  
These include checking, credit issuance (credit card, secured card, line of credit, revolving credit, and other credit account originations) , auto, payday, utility, and other credit (installment loan, secured loan, short-term installment loan, insurance, and other non-classified credit)"
linka006__tu_binned,0.0509809958782628,4.0,4.0,1818,0.0726676792709249,0.4730473047304731,4,-0.35999782233175376,-0.01835304749647872,"Number of total inquiries in the last 3 years.  
These include checking, credit issuance (credit card, secured card, line of credit, revolving credit, and other credit account originations) , auto, payday, utility, and other credit (installment loan, secured loan, short-term installment loan, insurance, and other non-classified credit)"
linka006__tu_binned,-0.0170884842978446,5.0,6.0,2761,0.1103605404109041,0.4900398406374502,5,-0.35999782233175376,0.006151817134174425,"Number of total inquiries in the last 3 years.  
These include checking, credit issuance (credit card, secured card, line of credit, revolving credit, and other credit account originations) , auto, payday, utility, and other credit (installment loan, secured loan, short-term installment loan, insurance, and other non-classified credit)"
linka006__tu_binned,-0.0965106194227017,7.0,162.0,13242,0.5292989047885522,0.5098927654432865,6,-0.35999782233175376,0.03474361282406127,"Number of total inquiries in the last 3 years.  
These include checking, credit issuance (credit card, secured card, line of credit, revolving credit, and other credit account originations) , auto, payday, utility, and other credit (installment loan, secured loan, short-term installment loan, insurance, and other non-classified credit)"
linka025__tu_binned,0.0155206863703779,0.0,0.0,19027,0.7605324166600048,0.4818941504178273,1,-0.12425301574735498,-0.001928492087988323,"Number of other inquiries in the last 3 years.  
Inquiries that do not fall into the other specified categories (installment loan, secured loan, short-term installment loan, insurance, and other non-classified credit)"
linka025__tu_binned,-0.0492561711801667,1.0,9.0,5991,0.2394675833399952,0.4980804540143548,2,-0.12425301574735498,0.0061202278133036655,"Number of other inquiries in the last 3 years.  
Inquiries that do not fall into the other specified categories (installment loan, secured loan, short-term installment loan, insurance, and other non-classified credit)"
linka053__tu_binned,0.0650673737153879,99999.0,99999.0,10915,0.4362858741705971,0.4695373339441136,2,-0.3535922926269198,-0.02300732184723659,Number of days since the first (oldest) checking account inquiry
linka053__tu_binned,-0.0502691196405937,0.0,1095.0,14103,0.5637141258294028,0.4983336878678295,1,-0.3535922926269198,0.017774773262054448,Number of days since the first (oldest) checking account inquiry
linkf098__tu_binned,0.1291966923655779,3.0,175.0,1444,0.0577184427212407,0.453601108033241,2,-0.5410605527736961,-0.06990323378785275,Number of satisfactory trades
linkf098__tu_binned,-0.0078874882015511,0.0,2.0,23574,0.9422815572787592,0.4877407313141597,1,-0.5410605527736961,0.004267608726327245,Number of satisfactory trades
linkt003__tu_binned,0.0689124321354637,0.0,0.0,18539,0.7410264609481173,0.46857975079562,1,-0.543995128434674,-0.03748802737027734,Number of non-military non-corroborated addresses in past 12 months
linkt003__tu_binned,-0.1824628326067655,1.0,1.0,5153,0.2059717003757294,0.5313409664273239,2,-0.543995128434674,0.09925889205847181,Number of non-military non-corroborated addresses in past 12 months
linkt003__tu_binned,-0.2536446870910988,2.0,5.0,1326,0.0530018386761531,0.5490196078431373,3,-0.543995128434674,0.13798147413089498,Number of non-military non-corroborated addresses in past 12 months
miles_odometer__app_binned,0.3405478666071246,1.0,24745.0,2712,0.1084019505955711,0.4019174041297935,1,-0.5361780282361353,-0.18259428363743047,
miles_odometer__app_binned,0.1369927100692183,24746.0,35661.0,1707,0.0682308737708849,0.4516695957820738,2,-0.5361780282361353,-0.07345248116763801,
miles_odometer__app_binned,0.0373119570717152,35665.0,50281.0,3589,0.143456711167959,0.4764558372805795,3,-0.5361780282361353,-0.02000585157234358,
miles_odometer__app_binned,-0.0235237128540358,50291.0,60285.0,3592,0.1435766248301223,0.4916481069042316,4,-0.5361780282361353,0.012612897974869945,
